"county","tract","bg","zcta5","cntyname","zipname","pop2k","afact"
"county","tract","bg","ZIP Census Tabulation Area","cntyname","zipname","Total Pop, 2000 census","bg to zcta5 allocation factor"
"09003","5102.00","2","06108","Hartford CT","EAST HARTFORD",1369,1 
"09003","5103.00","1","06108","Hartford CT","EAST HARTFORD",1276,1 
"09003","5103.00","2","06108","Hartford CT","EAST HARTFORD",2092,1 
"09003","5103.00","3","06108","Hartford CT","EAST HARTFORD",883,1 
"09003","5104.00","1","06108","Hartford CT","EAST HARTFORD",1559,1 
"09003","5104.00","2","06108","Hartford CT","EAST HARTFORD",1785,1 
"09003","5104.00","3","06108","Hartford CT","EAST HARTFORD",825,1 
"09003","5104.00","4","06108","Hartford CT","EAST HARTFORD",702,1 
"09003","5105.00","1","06108","Hartford CT","EAST HARTFORD",658,0.3096 
"09003","5105.00","1","06118","Hartford CT","EAST HARTFORD",1467,0.6904 
"09003","5105.00","2","06118","Hartford CT","EAST HARTFORD",1175,1 
"09003","5106.00","1","06108","Hartford CT","EAST HARTFORD",62,0.0508 
"09003","5106.00","1","06118","Hartford CT","EAST HARTFORD",1158,0.9492 
"09003","5106.00","2","06118","Hartford CT","EAST HARTFORD",1782,1 
"09003","5106.00","3","06118","Hartford CT","EAST HARTFORD",839,1 
"09003","5106.00","4","06118","Hartford CT","EAST HARTFORD",887,1 
"09003","5107.00","1","06118","Hartford CT","EAST HARTFORD",1036,1 
"09003","5107.00","2","06118","Hartford CT","EAST HARTFORD",891,1 
"09003","5107.00","3","06118","Hartford CT","EAST HARTFORD",1029,1 
"09003","5107.00","4","06118","Hartford CT","EAST HARTFORD",1941,1 
"09003","5108.00","1","06118","Hartford CT","EAST HARTFORD",1563,1 
"09003","5108.00","2","06118","Hartford CT","EAST HARTFORD",882,1 
"09003","5108.00","3","06118","Hartford CT","EAST HARTFORD",689,1 
"09003","5109.00","1","06118","Hartford CT","EAST HARTFORD",807,1 
"09003","5109.00","2","06118","Hartford CT","EAST HARTFORD",1187,1 
"09003","5109.00","3","06118","Hartford CT","EAST HARTFORD",715,1 
"09003","5109.00","4","06118","Hartford CT","EAST HARTFORD",990,1 
"09003","5110.00","1","06118","Hartford CT","EAST HARTFORD",953,1 
"09003","5110.00","2","06118","Hartford CT","EAST HARTFORD",1513,1 
"09003","5110.00","3","06118","Hartford CT","EAST HARTFORD",1064,1 
"09003","5111.00","1","06118","Hartford CT","EAST HARTFORD",760,1 
"09003","5111.00","2","06118","Hartford CT","EAST HARTFORD",1900,1 
"09003","5111.00","3","06118","Hartford CT","EAST HARTFORD",813,1 
"09003","5112.00","1","06108","Hartford CT","EAST HARTFORD",855,1 
"09003","5112.00","2","06108","Hartford CT","EAST HARTFORD",1019,1 
"09003","5112.00","3","06108","Hartford CT","EAST HARTFORD",1452,1 
"09003","5113.00","1","06108","Hartford CT","EAST HARTFORD",1315,1 
"09003","5113.00","2","06108","Hartford CT","EAST HARTFORD",1055,1 
"09003","5113.00","3","06108","Hartford CT","EAST HARTFORD",1077,1 
"09003","5114.00","1","06108","Hartford CT","EAST HARTFORD",1002,1 
"09003","5114.00","9","06108","Hartford CT","EAST HARTFORD",1394,1 
"09003","5141.00","1","06040","Hartford CT","MANCHESTER",3281,1 
"09003","5141.00","2","06040","Hartford CT","MANCHESTER",2298,1 
"09003","5141.00","9","06040","Hartford CT","MANCHESTER",3111,1 
"09003","5142.00","1","06040","Hartford CT","MANCHESTER",1031,1 
"09003","5142.00","2","06040","Hartford CT","MANCHESTER",849,1 
"09003","5142.00","3","06040","Hartford CT","MANCHESTER",997,1 
"09003","5143.00","1","06040","Hartford CT","MANCHESTER",779,1 
"09003","5143.00","2","06040","Hartford CT","MANCHESTER",726,1 
"09003","5143.00","3","06040","Hartford CT","MANCHESTER",1186,1 
"09003","5143.00","4","06040","Hartford CT","MANCHESTER",1023,1 
"09003","5143.00","5","06040","Hartford CT","MANCHESTER",680,1 
"09003","5144.00","1","06040","Hartford CT","MANCHESTER",838,1 
"09003","5144.00","2","06040","Hartford CT","MANCHESTER",806,1 
"09003","5144.00","3","06040","Hartford CT","MANCHESTER",789,1 
"09003","5144.00","4","06040","Hartford CT","MANCHESTER",866,1 
"09003","5144.00","5","06040","Hartford CT","MANCHESTER",1296,1 
"09003","5145.00","1","06040","Hartford CT","MANCHESTER",611,1 
"09003","5145.00","2","06040","Hartford CT","MANCHESTER",1266,1 
"09003","5145.00","3","06040","Hartford CT","MANCHESTER",720,1 
"09003","5145.00","4","06040","Hartford CT","MANCHESTER",926,1 
"09003","5145.00","5","06040","Hartford CT","MANCHESTER",935,1 
"09003","5146.00","1","06040","Hartford CT","MANCHESTER",1261,1 
"09003","5146.00","2","06040","Hartford CT","MANCHESTER",819,1 
"09003","5146.00","3","06040","Hartford CT","MANCHESTER",790,1 
"09003","5146.00","4","06040","Hartford CT","MANCHESTER",1402,1 
"09003","5146.00","5","06040","Hartford CT","MANCHESTER",981,1 
"09003","5147.00","1","06040","Hartford CT","MANCHESTER",998,1 
"09003","5147.00","2","06040","Hartford CT","MANCHESTER",1447,1 
"09003","5147.00","3","06040","Hartford CT","MANCHESTER",1209,1 
"09003","5147.00","4","06040","Hartford CT","MANCHESTER",551,1 
"09003","5148.00","1","06040","Hartford CT","MANCHESTER",1286,1 
"09003","5148.00","3","06040","Hartford CT","MANCHESTER",2128,1 
"09003","5149.00","1","06040","Hartford CT","MANCHESTER",1217,1 
"09003","5149.00","2","06040","Hartford CT","MANCHESTER",811,1 
"09003","5149.00","3","06040","Hartford CT","MANCHESTER",972,1 
"09003","5150.00","1","06040","Hartford CT","MANCHESTER",846,1 
"09003","5150.00","2","06040","Hartford CT","MANCHESTER",966,1 
"09003","5150.00","3","06040","Hartford CT","MANCHESTER",933,1 
"09003","5151.01","1","06040","Hartford CT","MANCHESTER",1617,1 
"09003","5151.01","2","06040","Hartford CT","MANCHESTER",1101,1 
"09003","5151.02","1","06040","Hartford CT","MANCHESTER",2244,1 
